Date,Close,Daily_Return,Pred_Action,Cum_Buy_Hold,Cum_Strategy
2024-07-12,67.63158642824878,0.0111887424038801,HOLD,-0.0982455142900156,0.0
2024-07-15,67.36127109190518,-0.0039968800174513,HOLD,-0.1018497187745969,0.0
2024-07-16,67.22818251848003,-0.0019757432018105,HOLD,-0.1036242330869322,0.0
2024-07-17,67.22539090708304,-4.1524421639960174e-05,HOLD,-0.1036614545722254,0.0
2024-07-18,67.29906260871957,0.0010958910114535,HOLD,-0.1026791652170717,0.0
2024-07-19,66.97102968624174,-0.004874256932597,HOLD,-0.1070529375167762,0.0
2024-07-22,66.6573039287633,-0.0046844995358177,HOLD,-0.1112359476164887,0.0
2024-07-23,66.31205723779,-0.0051794277689698,HOLD,-0.115839236829466,0.0
2024-07-24,66.59881290971275,0.0043243368380876,HOLD,-0.112015827870496,0.0
2024-07-25,66.46025907740578,-0.0020804249543426,SELL,-0.1138632123012556,0.0
2024-07-26,66.30011730007723,-0.0024095870156334,HOLD,-0.1159984359989696,0.0
2024-07-29,66.56765649557502,0.0040352748440382,HOLD,-0.1124312467256658,0.0
2024-07-30,66.7992362437054,0.0034788628640662,HOLD,-0.1093435167505941,0.0
2024-07-31,66.70596459942719,-0.0013962980645155,HOLD,-0.1105871386743035,0.0
2024-08-01,66.48529519842926,-0.0033080909979049,HOLD,-0.113529397354276,0.0
2024-08-02,66.34725945239822,-0.0020761846002046,HOLD,-0.1153698739680232,0.0
2024-08-05,66.62927014437787,0.0042505251054414,HOLD,-0.1116097314082944,0.0
2024-08-06,66.6080562270267,-0.0003183873589671,HOLD,-0.1118925836396435,0.0
2024-08-07,66.21112954371581,-0.0059591392662472,HOLD,-0.1171849394171219,0.0
2024-08-08,66.01357222060254,-0.0029837479661608,HOLD,-0.1198190370586322,0.0
2024-08-09,66.25701790126051,0.0036878125583694,HOLD,-0.1165730946498593,0.0
2024-08-12,66.67138382937715,0.0062539175658968,HOLD,-0.1110482156083041,0.0
2024-08-13,66.32274778047609,-0.0052291707307782,HOLD,-0.1156966962603183,0.0
2024-08-14,66.11071708132268,-0.0031969528743776,HOLD,-0.1185237722490305,0.0
2024-08-15,65.88421787652094,-0.0034260588116616,HOLD,-0.121543761646387,0.0
2024-08-16,65.63812299802464,-0.00373526295717,HOLD,-0.1248250266930042,0.0
2024-08-19,65.08708798311798,-0.0083950452837178,HOLD,-0.1321721602250929,0.0
2024-08-20,65.26262183101828,0.0026969073796299,HOLD,-0.1298317089197557,0.0
2024-08-21,65.50736956001377,0.0037501976189251,HOLD,-0.1265684058664824,0.0
2024-08-22,65.6754803366428,0.0025662880032912,HOLD,-0.124326928844762,0.0
2024-08-23,65.91775652203853,0.0036889899267404,HOLD,-0.1210965797061525,0.0
2024-08-26,66.28797885443863,0.005616427984413,HOLD,-0.1161602819408177,0.0
2024-08-27,66.72751103711217,0.0066306469177268,HOLD,-0.110299852838504,0.0
2024-08-28,67.16143135010029,0.0065028697495816,HOLD,-0.1045142486653292,0.0
2024-08-29,66.81769635334716,-0.0051180415581273,HOLD,-0.109097381955371,0.0
2024-08-30,66.864338645541,0.0006980529820601,HOLD,-0.1084754847261197,0.0
2024-09-02,66.49927252336204,-0.0054598030814936,HOLD,-0.1133430330218392,0.0
2024-09-03,66.7669881044422,0.0040258422524264,HOLD,-0.1097734919407703,0.0
2024-09-04,66.54023122464798,-0.003396242458017,HOLD,-0.1127969170046934,0.0
2024-09-05,66.71230820892299,0.0025860593073994,HOLD,-0.1105025572143599,0.0
2024-09-06,66.98257818360695,0.0040512760229725,HOLD,-0.1068989575519071,0.0
2024-09-09,67.03224438446402,0.000741479384698,HOLD,-0.1062367415404795,0.0
2024-09-10,67.1473454269601,0.0017170996369435,HOLD,-0.1047020609738652,0.0
2024-09-11,67.08254706947316,-0.0009650174117071,HOLD,-0.105566039073691,0.0
2024-09-12,67.19292713327413,0.0016454363858104,HOLD,-0.1040943048896783,0.0
2024-09-13,66.93414243586263,-0.0038513681194184,HOLD,-0.1075447675218316,0.0
2024-09-16,66.90085203486156,-0.0004973605366344,HOLD,-0.1079886395351791,0.0
2024-09-17,66.85081909583538,-0.0007478669927867,HOLD,-0.1086557453888615,0.0
2024-09-18,66.77067837348322,-0.0011987994079364,HOLD,-0.1097242883535569,0.0
2024-09-19,66.66946328277231,-0.0015158613507677,HOLD,-0.111073822896369,0.0
2024-09-20,66.59993608026902,-0.0010428642901834,HOLD,-0.1120008522630796,0.0
2024-09-23,66.8673378374333,0.0040150452523257,HOLD,-0.1084354955008891,0.0
2024-09-24,67.08382890419759,0.0032376205448858,HOLD,-0.1055489479440319,0.0
2024-09-25,66.66563530300955,-0.0062338958288331,HOLD,-0.111124862626539,0.0
2024-09-26,66.2847452475438,-0.0057134392214899,HOLD,-0.1162033966994158,0.0
2024-09-27,66.19227754883212,-0.0013950072277768,HOLD,-0.1174362993489047,0.0
2024-09-30,66.41284417134322,0.0033322108058357,HOLD,-0.1144954110487567,0.0
2024-10-01,66.54128136895987,0.0019339210542659,HOLD,-0.1127829150805348,0.0
2024-10-02,66.41767439282704,-0.0018575983748713,HOLD,-0.1144310080956393,0.0
2024-10-03,66.80311864234987,0.0058033385397255,HOLD,-0.1092917514353348,0.0
2024-10-04,66.44134083568972,-0.0054155825957323,HOLD,-0.1141154555241369,0.0
2024-10-07,66.69614140053325,0.0038349702404962,HOLD,-0.1107181146595563,0.0
2024-10-08,66.26464332236418,-0.0064696108216781,HOLD,-0.1164714223684773,0.0
2024-10-09,66.25695010723138,-0.0001160983406396,HOLD,-0.1165739985702479,0.0
2024-10-10,66.30251588142713,0.0006877131247666,HOLD,-0.1159664549143045,0.0
2024-10-11,65.66657437874036,-0.0095915139000766,HOLD,-0.124445674950128,0.0
2024-10-14,65.80433182851762,0.0020978321327183,HOLD,-0.1226089089530979,0.0
2024-10-15,65.57695663681693,-0.0034553225506979,HOLD,-0.1256405781757738,0.0
2024-10-16,65.66791728484114,0.0013870824858184,HOLD,-0.1244277695354511,0.0
2024-10-17,65.84371158005025,0.002677019501724,HOLD,-0.1220838455993295,0.0
2024-10-18,65.68459928114032,-0.0024165147299828,HOLD,-0.1242053429181285,0.0
2024-10-21,66.06203662939336,0.0057462076709571,HOLD,-0.1191728449414214,0.0
2024-10-22,66.31388546741411,0.003812308110233,HOLD,-0.115814860434478,0.0
2024-10-23,66.06658312846056,-0.00372926932588,HOLD,-0.1191122249538587,0.0
2024-10-24,67.23501605315366,0.0176856872168063,HOLD,-0.1035331192912842,0.0
2024-10-25,69.23659857855058,0.0297699419572465,BUY,-0.0768453522859918,0.0
2024-10-28,71.25720332397634,0.0291840556426719,BUY,-0.0499039556803151,0.0291840556426719
2024-10-29,73.44901385982982,0.0307591434074143,HOLD,-0.0206798152022688,0.0608408756028091
2024-10-30,75.0275709425222,0.0214918757888962,HOLD,0.0003676125669629,0.0836403359330486
2024-10-31,74.90758609540795,-0.0015992100718037,HOLD,-0.0012321853945603,0.0819073673936117
2024-11-01,75.5451831691957,0.0085117824111387,HOLD,0.0072691089226095,0.091116327493874
2024-11-04,75.76941171569068,0.0029681382331523,HOLD,0.0102588228758759,0.0943549115823252
2024-11-05,75.76657200453693,-3.747833181566573e-05,SELL,0.0102209600604925,0.0943138969858248
2024-11-06,75.88147459361538,0.0015165340867153,SELL,0.0117529945815386,0.0943138969858248
2024-11-07,76.33828293632597,0.0060200245864623,SELL,0.0178437724843463,0.0943138969858248
2024-11-08,76.65922511075033,0.0042042100251593,SELL,0.0221230014766711,0.0943138969858248
2024-11-11,74.73019483154766,-0.0251637069956782,SELL,-0.0035974022460311,0.0943138969858248
2024-11-12,72.66944052655845,-0.0275759257638019,SELL,-0.031074126312554,0.0943138969858248
2024-11-13,71.40095946166377,-0.0174554951256447,SELL,-0.0479872071778162,0.0943138969858248
2024-11-14,69.76834990968575,-0.0228653727385077,SELL,-0.0697553345375232,0.0943138969858248
2024-11-15,68.71347110302581,-0.0151197327731767,SELL,-0.0838203852929891,0.0943138969858248
2024-11-18,68.28048395342424,-0.0063013429921532,SELL,-0.0895935472876768,0.0943138969858248
2024-11-19,68.51328862295809,0.0034095345559157,SELL,-0.0864894850272255,0.0943138969858248
2024-11-20,67.07582408158021,-0.0209808136533705,SELL,-0.1056556789122639,0.0943138969858248
2024-11-21,65.65875132572138,-0.0211264308006909,SELL,-0.1245499823237149,0.0943138969858248
2024-11-22,64.63428824203136,-0.0156028414035448,SELL,-0.1382094901062485,0.0943138969858248
2024-11-25,63.05838170807638,-0.0243818966189245,HOLD,-0.1592215772256482,0.0943138969858248
2024-11-26,61.83032026505426,-0.0194749914247297,BUY,-0.1755957297992765,0.0943138969858248
2024-11-27,62.09683648549316,0.0043104454141009,BUY,-0.1720421801934245,0.0990308773046744
2024-11-28,62.12425165400255,0.0004414905824678,BUY,-0.1716766446132992,0.0995160890868458
2024-11-29,63.94076461194629,0.029239997417767,BUY,-0.1474564718407159,0.1316659366925385
2024-12-02,65.09397349287103,0.0180355816500399,BUY,-0.1320803534283861,0.1520761900943257
2024-12-03,66.60061736818399,0.0231456737769735,BUY,-0.1119917684242133,0.1787417697564675
2024-12-04,67.86815087387302,0.019031858198578,BUY,-0.0950913216816929,0.2011754159712133
2024-12-05,69.16612546261582,0.0191249440574117,HOLD,-0.0777849938317889,0.2241478286048011
2024-12-06,69.28148640074427,0.0016678820355608,BUY,-0.0762468479900763,0.2261895627770018
2024-12-09,68.96878664330572,-0.004513467791811,HOLD,-0.080416178089257,0.220655195678753
2024-12-10,69.18473271395233,0.003131069591864,BUY,-0.0775368971473021,0.2244771520440935
2024-12-11,70.57915440904605,0.0201550492484958,BUY,-0.0589446078793857,0.2491565493472003
2024-12-12,72.1556902628741,0.0223371315089881,BUY,-0.0379241298283451,0.2770591234652826
2024-12-13,74.02138041774094,0.0258564521809694,BUY,-0.0130482610967871,0.3100793416234335
2024-12-16,75.62274536015785,0.021633816248489,BUY,0.0083032714687716,0.3384213573710564
2024-12-17,77.43277985193068,0.023935053972881,HOLD,0.0324370646924092,0.3704565447981893
2024-12-18,77.38762213243287,-0.0005831860819689,HOLD,0.0318349617657718,0.3696573136153198
2024-12-19,78.0885379021402,0.0090572077341757,HOLD,0.0411805053618696,0.3820625844293668
2024-12-20,77.96709728465505,-0.0015551657227509,HOLD,0.0395612971287344,0.3799132480713656
2024-12-23,77.43493159180728,-0.0068255162931724,HOLD,0.0324657545574309,0.3704946277134899
2024-12-24,77.3723777137466,-0.0008078250574357,HOLD,0.031631702849955,0.369387507812142
2024-12-25,76.80898841309472,-0.0072815301442104,HOLD,0.0241198455079301,0.3594162713949027
2024-12-26,76.92578695510784,0.0015206363789737,HOLD,0.0256771594014384,0.3614834492313545
2024-12-27,76.88732226673922,-0.0005000233327618,HOLD,0.0251642968898568,0.3608026757395697
2024-12-30,76.94472985568099,0.0007466457050306,HOLD,0.0259297314090805,0.361818713212805
2024-12-31,76.56554844238629,-0.0049279712074615,HOLD,0.0208739792318177,0.3551077098043098
2025-01-01,76.94326515179287,0.0049332463110456,HOLD,0.0259102020239057,0.3617927899147715
2025-01-02,77.11776484988594,0.0022679008714905,HOLD,0.0282368646651467,0.3648812009698088
2025-01-03,76.97358181771772,-0.0018696474469778,HOLD,0.0263144242362369,0.3623293543169876
2025-01-06,76.95471166715213,-0.000245151000122,HOLD,0.0260628222286958,0.3619953779132812
2025-01-07,76.66849689143986,-0.0037192625313212,HOLD,0.0222466252191988,0.3569297595363756
2025-01-08,77.04203791247902,0.0048721578768928,HOLD,0.0272271721663877,0.363540935552691
2025-01-09,76.97493760002372,-0.0008709571329295,HOLD,0.0263325013336503,0.36235334984883
2025-01-10,76.72947234550821,-0.0031888983891223,HOLD,0.0230596312734434,0.3580089434460816
2025-01-13,76.75621268112242,0.0003485014922792,HOLD,0.023416169081633,0.3584822115894011
2025-01-14,77.3378791225341,0.0075781024244665,HOLD,0.0311717216337887,0.3687769289306413
2025-01-15,77.75250125444424,0.0053611779455862,HOLD,0.0367000167259239,0.3761151856144515
2025-01-16,77.58886030147,-0.002104639083426,HOLD,0.0345181373529341,0.3732189598115112
2025-01-17,77.4202422947694,-0.002173224429969,HOLD,0.0322698972635926,0.3702346468203521
2025-01-20,77.81482701366582,0.0050966608628539,HOLD,0.0375310268488782,0.3772182681177281
2025-01-21,78.09204205446385,0.0035624963960831,HOLD,0.0412272273928517,0.3821246032345173
2025-01-22,78.17499277060914,0.0010622172754484,HOLD,0.0423332369414557,0.3835927198648954
2025-01-23,78.22648648964248,0.0006586980977976,HOLD,0.0430198198619002,0.3845040897575971
2025-01-24,78.37438812631696,0.001890684898574,HOLD,0.0449918416842265,0.3871217507321158
2025-01-27,78.05612697646679,-0.0040607800259598,HOLD,0.0407483596862241,0.3814889544331683
2025-01-28,78.45257809922853,0.0050790519350425,HOLD,0.0460343746563807,0.3885056085804219
2025-01-29,78.14168014609628,-0.0039628774562261,HOLD,0.0418890686146173,0.3830031310063351
2025-01-30,78.39520872428372,0.00324447308675,HOLD,0.0452694496571166,0.3874902474437762
2025-01-31,78.64568752369583,0.0031950779070317,HOLD,0.0486091669826114,0.3919233868796059
2025-02-03,78.67560621704652,0.0003804238260576,HOLD,0.049008082893954,0.3924529077000218
2025-02-04,78.40714438250484,-0.0034122626751812,HOLD,0.0454285917667316,0.3877014926161295
2025-02-05,78.83868319081064,0.0055038199861043,HOLD,0.0511824425441422,0.395339151825937
2025-02-06,79.02756312966005,0.0023957774433176,HOLD,0.0537008417288011,0.3986820738916596
2025-02-07,79.07324582495336,0.0005780602802891,HOLD,0.0543099443327119,0.3994905964433288
2025-02-10,80.0231452717914,0.0120129057170723,HOLD,0.0669752702905526,0.4163025450303319
2025-02-11,79.99898969084755,-0.000301857429645,BUY,0.0666531958779679,0.4158750235844892
2025-02-12,80.03688327619366,0.0004736757988137,BUY,0.0671584436825827,0.416545689317306
2025-02-13,79.62744824154555,-0.0051155794414835,BUY,0.0616993098872744,0.4092992373111124
2025-02-14,80.02166450430597,0.0049507584566139,BUY,0.06695552672408,0.4162763374281299
2025-02-17,80.07001246528168,0.0006041858948473,BUY,0.0676001662037562,0.41713203161441
2025-02-18,80.06524452113395,-5.954718877798637e-05,HOLD,0.0675365936151197,0.4170476453858001
2025-02-19,81.9324886735199,0.023321531877581,BUY,0.0924331823135991,0.4500953672197161
2025-02-20,83.3059701809726,0.0167635760818356,BUY,0.110746269079635,0.4744041512340211
2025-02-21,85.3180176312959,0.0241525000663502,BUY,0.1375735684172792,0.5100146975945279
2025-02-24,87.31168104210472,0.0233674371036665,BUY,0.1641557472280634,0.54529987106618
2025-02-25,89.79507143644369,0.0284428196170154,HOLD,0.197267619152583,0.5892525565531126
2025-02-26,90.172397127189,0.0042020757343277,HOLD,0.2022986283625205,0.5959307161567227
2025-02-27,89.98649714409189,-0.0020616063121279,HOLD,0.1998199619212255,0.5926405353185751
2025-02-28,89.27780565210898,-0.0078755314905535,HOLD,0.1903707420281202,0.5800976446295416
2025-03-03,89.47070373774586,0.0021606499423669,HOLD,0.1929427165032786,0.5835116825143447
2025-03-04,89.57109003879772,0.0011220019163602,HOLD,0.1942812005173033,0.5852883856567046
2025-03-05,89.53386141729369,-0.0004156321139767,HOLD,0.1937848188972495,0.5846294888937114
2025-03-06,89.78252408102752,0.002777303020305,HOLD,0.1971003210803672,0.5890304851592805
2025-03-07,89.7283348701129,-0.0006035607872386,HOLD,0.1963777982681722,0.5880714086687115
2025-03-10,88.91493883066805,-0.0090650967793205,HOLD,0.1855325177422409,0.5736753876566578
2025-03-11,89.17985121993907,0.002979391233407,HOLD,0.1890646829325211,0.5783639823108706
2025-03-12,89.13313336487272,-0.0005238611012159,HOLD,0.188441778198303,0.5775371388169777
